Cluster_Rep.ID	Member_ID
Seq_240156	Seq_240160,Seq_240161
Seq_293938	Seq_293933,Seq_293935
Seq_295319	Seq_295321,Seq_295324
Seq_330166	Seq_330169,Seq_330170
Seq_405377	Seq_405552,Seq_2438727
Seq_410180	Seq_410194,Seq_410211
Seq_430051	Seq_430050,Seq_430056
Seq_507489	Seq_507516,Seq_507520
Seq_522702	Seq_522918,Seq_522971
Seq_556125	Seq_556129,Seq_556158
Seq_610177	Seq_610188,Seq_610334
Seq_648436	Seq_648435,Seq_648446
Seq_694604	Seq_694609,Seq_2460290
Seq_713409	Seq_713406,Seq_713407
Seq_732712	Seq_732716,Seq_732728
Seq_733956	Seq_734044,Seq_734058
Seq_736700	Seq_736704,Seq_736705
Seq_763509	Seq_763506,Seq_763525
Seq_765226	Seq_765222,Seq_765223
Seq_767301	Seq_767308,Seq_767318
Seq_788813	Seq_788818,Seq_788824
Seq_811614	Seq_811615,Seq_811623
Seq_973703	Seq_973712,Seq_973721
Seq_975141	Seq_975140,Seq_975150
Seq_983017	Seq_983026,Seq_983046
Seq_1005492	Seq_1005490,Seq_1005502
Seq_1038227	Seq_1038279,Seq_1038281
Seq_1216360	Seq_1216377,Seq_1216378
Seq_1264970	Seq_1264974,Seq_1265226
Seq_1355679	Seq_1355684,Seq_1355687
Seq_1368885	Seq_1368894,Seq_1368902
Seq_1482021	Seq_1481637,Seq_1481660
Seq_1615913	Seq_1615911,Seq_1615918
Seq_1715707	Seq_1715719,Seq_1715737
Seq_1765511	Seq_1765532,Seq_1765632
Seq_1804189	Seq_1804188,Seq_1804194
Seq_1824520	Seq_911688,Seq_1824528
Seq_1835289	Seq_1835317,Seq_1835344
Seq_1890711	Seq_1890734,Seq_1890746
Seq_1936387	Seq_1936400,Seq_1936405
Seq_1960274	Seq_1960286,Seq_1960301
Seq_2013478	Seq_2013340,Seq_2013481
Seq_2031610	Seq_2031612,Seq_2031617
Seq_2059441	Seq_2059445,Seq_2059446
Seq_2063953	Seq_2063956,Seq_2063959
Seq_2084483	Seq_2084478,Seq_2084480
Seq_2106159	Seq_2106173,Seq_2106232
Seq_2171216	Seq_2171213,Seq_2171238
Seq_2184640	Seq_2184639,Seq_2184645
Seq_2199122	Seq_2199123,Seq_2199149
Seq_2232353	Seq_2232388,Seq_2232397
Seq_2241071	Seq_2241073,Seq_2241076
Seq_2266310	Seq_2266313,Seq_2266319
Seq_2332373	Seq_2332375,Seq_2469113
Seq_2334897	Seq_2334899,Seq_2334903
Seq_2397856	Seq_2397873,Seq_2455977
Seq_2399212	Seq_2356997,Seq_2399220
Seq_2415223	Seq_2415238,Seq_2415247
Seq_2452331	Seq_2014527,Seq_2014528
Seq_22037	Seq_22061,Seq_22072
Seq_28618	Seq_28518,Seq_28617
Seq_36492	Seq_36524,Seq_36547
Seq_39502	Seq_39516,Seq_39541
Seq_108016	Seq_108017,Seq_108018
Seq_144666	Seq_144664,Seq_144699
Seq_153345	Seq_153347,Seq_153351
Seq_165231	Seq_165247,Seq_165249
Seq_172956	Seq_172954,Seq_172963
Seq_181757	Seq_181761,Seq_181766
Seq_184347	Seq_184350,Seq_184353
Seq_230489	Seq_230492,Seq_230514
Seq_330976	Seq_330975,Seq_2458342
Seq_424680	Seq_424700,Seq_424702
Seq_470878	Seq_470876,Seq_470888
Seq_491265	Seq_491296,Seq_491304
Seq_576216	Seq_576211,Seq_576212
Seq_596539	Seq_596550,Seq_596562
Seq_621190	Seq_621213,Seq_621253
Seq_624841	Seq_624839,Seq_624853
Seq_655417	Seq_655419,Seq_655424
Seq_694545	Seq_694554,Seq_694578
Seq_750799	Seq_750806,Seq_750832
Seq_790907	Seq_790777,Seq_790909
Seq_825977	Seq_825980,Seq_825982
Seq_870010	Seq_870019,Seq_870031
Seq_878221	Seq_878225,Seq_878271
Seq_894840	Seq_894838,Seq_894843
Seq_926168	Seq_926208,Seq_926272
Seq_986211	Seq_986213,Seq_986219
Seq_1017307	Seq_1017308,Seq_1017355
Seq_1022539	Seq_1022537,Seq_1022552
Seq_1117928	Seq_1117927,Seq_1117939
Seq_1194226	Seq_1194221,Seq_1194232
Seq_1265252	Seq_1265255,Seq_1265256
Seq_1285739	Seq_1285748,Seq_1285768
Seq_1361872	Seq_1361879,Seq_1361896
Seq_1371812	Seq_1371809,Seq_1371814
Seq_1409391	Seq_1409389,Seq_1409398
Seq_1423333	Seq_1423342,Seq_1423369
Seq_1502968	Seq_1502966,Seq_1502971
Seq_1597966	Seq_1597965,Seq_1597970
Seq_1657281	Seq_1657046,Seq_1657053
Seq_1660665	Seq_1660677,Seq_1660685
Seq_1670330	Seq_1670328,Seq_1670329
Seq_1691278	Seq_1691150,Seq_1691152
Seq_1757310	Seq_1757308,Seq_1757364
Seq_1809336	Seq_1809335,Seq_1809354
Seq_1837726	Seq_1837732,Seq_1837737
Seq_1842791	Seq_1842797,Seq_1842801
Seq_1877238	Seq_1877232,Seq_1877234
Seq_1977191	Seq_1977197,Seq_1977201
Seq_1981916	Seq_1981914,Seq_1981928
Seq_2002835	Seq_2002877,Seq_2002889
Seq_2019655	Seq_2019662,Seq_2019669
Seq_2066134	Seq_2066131,Seq_2066137
Seq_2100314	Seq_2100320,Seq_2100322
Seq_2159593	Seq_2159616,Seq_2159672
Seq_2231858	Seq_2231857,Seq_2231905
Seq_2235003	Seq_2234999,Seq_2235002
Seq_2280843	Seq_2280845,Seq_2280848
Seq_2349810	Seq_2349814,Seq_2349817
Seq_2365827	Seq_2365832,Seq_2365833
Seq_2384688	Seq_2384696,Seq_2384697
Seq_2419436	Seq_2419438,Seq_2419440
Seq_2422956	Seq_2422959,Seq_2422962
Seq_2427936	Seq_2427585,Seq_2427933
Seq_2462235	Seq_1110779,Seq_2444467
Seq_73608	Seq_73618,Seq_73626
Seq_82381	Seq_82380,Seq_82394
Seq_82842	Seq_82850,Seq_82857
Seq_89130	Seq_89128,Seq_89137
Seq_97802	Seq_97805,Seq_97811
Seq_127300	Seq_127302,Seq_127310
Seq_137532	Seq_137531,Seq_137568
Seq_185721	Seq_185726,Seq_185727
Seq_191637	Seq_191673,Seq_191674
Seq_275527	Seq_275535,Seq_275544
Seq_286372	Seq_286374,Seq_286375
Seq_315955	Seq_315952,Seq_315959
Seq_325536	Seq_325543,Seq_325551
Seq_370191	Seq_370189,Seq_370200
Seq_374459	Seq_374468,Seq_374507
Seq_401820	Seq_401841,Seq_401846
Seq_437344	Seq_437343,Seq_437351
Seq_473255	Seq_473256,Seq_473258
Seq_490754	Seq_490750,Seq_490751
Seq_492567	Seq_2431805,Seq_2431806
Seq_514721	Seq_514756,Seq_514759
Seq_526392	Seq_526389,Seq_526420
Seq_586661	Seq_586668,Seq_586674
Seq_637108	Seq_637114,Seq_637116
Seq_680561	Seq_680567,Seq_680568
Seq_687786	Seq_687789,Seq_687869
Seq_704876	Seq_704878,Seq_704881
Seq_710254	Seq_710265,Seq_710272
Seq_735263	Seq_735259,Seq_735291
Seq_756706	Seq_756713,Seq_756721
Seq_761151	Seq_761150,Seq_761168
Seq_795289	Seq_795298,Seq_795317
Seq_835252	Seq_835248,Seq_835250
Seq_902899	Seq_902895,Seq_902897
Seq_940688	Seq_940686,Seq_940694
Seq_950557	Seq_950560,Seq_950634
Seq_950605	Seq_950614,Seq_950632
Seq_964217	Seq_964223,Seq_964228
Seq_964453	Seq_964445,Seq_964448
Seq_985793	Seq_985792,Seq_985805
Seq_1009894	Seq_1009893,Seq_1009901
Seq_1012633	Seq_1012653,Seq_1012672
Seq_1013827	Seq_1013836,Seq_1013839
Seq_1076335	Seq_1076340,Seq_1076344
Seq_1081706	Seq_1081710,Seq_1081711
Seq_1089262	Seq_2444307,Seq_2462145
Seq_1095459	Seq_1095468,Seq_1095502
Seq_1101944	Seq_1101941,Seq_1101942
Seq_1127371	Seq_1127365,Seq_1127370
Seq_1184525	Seq_1184533,Seq_1184541
Seq_1239498	Seq_1239861,Seq_1239882
Seq_1273923	Seq_1273930,Seq_1273931
Seq_1321743	Seq_1321746,Seq_1321749
Seq_1325406	Seq_1325400,Seq_1325402
Seq_1360734	Seq_1361057,Seq_1361108
Seq_1376536	Seq_1376559,Seq_1376605
Seq_1404338	Seq_1404336,Seq_1404347
Seq_1437840	Seq_1437839,Seq_1437852
Seq_1443961	Seq_1444015,Seq_1444025
Seq_1498869	Seq_1498871,Seq_1498873
Seq_1499002	Seq_1499014,Seq_1499016
Seq_1523125	Seq_1523145,Seq_1523158
Seq_1590163	Seq_1590165,Seq_1590189
Seq_1594662	Seq_1594673,Seq_1594679
Seq_1603762	Seq_1603764,Seq_1603769
Seq_1615848	Seq_1615852,Seq_1615861
Seq_1627696	Seq_1627695,Seq_1627698
Seq_1654091	Seq_1654090,Seq_1654093
Seq_1666219	Seq_1666222,Seq_1666224
Seq_1685606	Seq_1685617,Seq_1685622
Seq_1695601	Seq_1695606,Seq_1695613
Seq_1711128	Seq_1711133,Seq_1711140
Seq_1722389	Seq_1722393,Seq_1722468
Seq_1767756	Seq_1767786,Seq_1767825
Seq_1781990	Seq_1781993,Seq_1781994
Seq_1888795	Seq_1888792,Seq_1888793
Seq_1895951	Seq_1895948,Seq_1895969
Seq_1966288	Seq_1966287,Seq_1966291
Seq_2022327	Seq_2022328,Seq_2022331
Seq_2041815	Seq_2041812,Seq_2041813
Seq_2121261	Seq_2121272,Seq_2121291
Seq_2171598	Seq_2171604,Seq_2171605
Seq_2270059	Seq_2270065,Seq_2270066
Seq_2295531	Seq_2295572,Seq_2295597
Seq_2322398	Seq_2454929,Seq_2454930
Seq_2334695	Seq_2334709,Seq_2334711
Seq_2378392	Seq_2378405,Seq_2378407
Seq_2418091	Seq_2418089,Seq_2418090
Seq_2430894	Seq_2430897,Seq_2430899
Seq_2430941	Seq_2430952,Seq_2430962
Seq_52267	Seq_52265,Seq_52275
Seq_62895	Seq_62893,Seq_62909
Seq_131251	Seq_131263,Seq_131264
Seq_163089	Seq_163113,Seq_163129
Seq_264736	Seq_264732,Seq_264735
Seq_345030	Seq_345053,Seq_345072
Seq_352340	Seq_352360,Seq_352371
Seq_379934	Seq_379957,Seq_379960
Seq_383572	Seq_383590,Seq_383606
Seq_428488	Seq_428484,Seq_428485
Seq_436986	Seq_436988,Seq_437001
Seq_437686	Seq_437684,Seq_437708
Seq_446064	Seq_446078,Seq_446080
Seq_479518	Seq_479522,Seq_479525
Seq_489973	Seq_489970,Seq_489989
Seq_519286	Seq_519297,Seq_519303
Seq_529860	Seq_529869,Seq_529881
Seq_576981	Seq_576996,Seq_577001
Seq_608339	Seq_608345,Seq_608349
Seq_609878	Seq_609894,Seq_609912
Seq_616096	Seq_616101,Seq_616147
Seq_647115	Seq_647124,Seq_647126
Seq_748200	Seq_748198,Seq_748202
Seq_756373	Seq_756371,Seq_756378
Seq_802788	Seq_802794,Seq_802801
Seq_806534	Seq_806538,Seq_806542
Seq_849640	Seq_849637,Seq_849667
Seq_938298	Seq_938301,Seq_938315
Seq_954709	Seq_954717,Seq_954721
Seq_963283	Seq_963288,Seq_963325
Seq_963919	Seq_963922,Seq_963944
Seq_986140	Seq_986160,Seq_986189
Seq_995714	Seq_995712,Seq_995717
Seq_1039191	Seq_1039211,Seq_1039213
Seq_1078585	Seq_1078595,Seq_1078596
Seq_1080777	Seq_1080782,Seq_1080790
Seq_1095961	Seq_1095973,Seq_1096090
Seq_1157503	Seq_1157534,Seq_1157580
Seq_1161240	Seq_1161253,Seq_1161268
Seq_1209907	Seq_1209908,Seq_1209920
Seq_1210235	Seq_1210237,Seq_1210262
Seq_1225534	Seq_1225540,Seq_1225549
Seq_1231356	Seq_1231366,Seq_1231368
Seq_1290038	Seq_1290043,Seq_1290047
Seq_1302533	Seq_1302543,Seq_1302544
Seq_1319478	Seq_1319481,Seq_1319506
Seq_1339758	Seq_1339773,Seq_1339785
Seq_1395201	Seq_1395197,Seq_1395203
Seq_1466471	Seq_1466489,Seq_1466498
Seq_1474413	Seq_1474409,Seq_1474411
Seq_1474680	Seq_1474685,Seq_1474688
Seq_1514815	Seq_1514822,Seq_1514825
Seq_1538132	Seq_1538151,Seq_1538154
Seq_1541246	Seq_1541242,Seq_1541244
Seq_1611964	Seq_1611963,Seq_1611969
Seq_1623830	Seq_1623842,Seq_1623853
Seq_1656801	Seq_1656806,Seq_1656977
Seq_1716497	Seq_1716527,Seq_1716595
Seq_1752058	Seq_1752066,Seq_1752077
Seq_1790819	Seq_1790824,Seq_1790844
Seq_1841303	Seq_1841302,Seq_1841323
Seq_1842850	Seq_1842433,Seq_1842852
Seq_1890411	Seq_1890415,Seq_1890418
Seq_1902276	Seq_1902282,Seq_2451188
Seq_1910438	Seq_1910443,Seq_1910447
Seq_1912116	Seq_1912115,Seq_1912121
Seq_1963862	Seq_1963898,Seq_1963901
Seq_1981378	Seq_1981377,Seq_1981390
Seq_1982328	Seq_1982333,Seq_1982337
Seq_1992522	Seq_1992162,Seq_1992168
Seq_1995884	Seq_1995888,Seq_1995889
Seq_2004796	Seq_2004802,Seq_2452095
Seq_2028336	Seq_2028328,Seq_2028334
Seq_2122051	Seq_2122063,Seq_2122065
Seq_2174790	Seq_2174787,Seq_2174788
Seq_2180261	Seq_2180259,Seq_2180260
Seq_2208528	Seq_2208548,Seq_2208549
Seq_2219116	Seq_2219122,Seq_2219126
Seq_2222916	Seq_2222923,Seq_2222931
Seq_2231151	Seq_2231154,Seq_2231155
Seq_2315975	Seq_2315981,Seq_2315993
Seq_42743	Seq_42749,Seq_42763
Seq_87392	Seq_87390,Seq_87401
Seq_89831	Seq_89829,Seq_89832
Seq_165210	Seq_165218,Seq_165223
Seq_280746	Seq_280758,Seq_281091
Seq_293242	Seq_293241,Seq_293267
Seq_341184	Seq_341186,Seq_341191
Seq_396622	Seq_396628,Seq_396635
Seq_479806	Seq_479810,Seq_479814
Seq_479838	Seq_479832,Seq_479844
Seq_501253	Seq_501263,Seq_501265
Seq_562761	Seq_562754,Seq_562756
Seq_568429	Seq_568456,Seq_568463
Seq_633284	Seq_633283,Seq_633287
Seq_667286	Seq_667325,Seq_667326
Seq_719139	Seq_719140,Seq_719143
Seq_722985	Seq_722992,Seq_722995
Seq_727970	Seq_727980,Seq_727984
Seq_793009	Seq_793015,Seq_793034
Seq_794662	Seq_794672,Seq_794702
Seq_799600	Seq_799597,Seq_799604
Seq_814450	Seq_814449,Seq_814460
Seq_823390	Seq_823422,Seq_823440
Seq_960740	Seq_960737,Seq_960778
Seq_962782	Seq_962809,Seq_962810
Seq_968237	Seq_968259,Seq_968292
Seq_1002176	Seq_1002187,Seq_1002189
Seq_1054516	Seq_1053871,Seq_1054512
Seq_1119751	Seq_1119759,Seq_1119760
Seq_1138203	Seq_1138197,Seq_1138204
Seq_1142386	Seq_1142384,Seq_1142390
Seq_1162678	Seq_1162673,Seq_1162703
Seq_1174723	Seq_1174733,Seq_1174735
Seq_1183893	Seq_1183890,Seq_1183896
Seq_1193666	Seq_1193661,Seq_1193664
Seq_1218792	Seq_1218831,Seq_1218835
Seq_1237055	Seq_1237058,Seq_1237060
Seq_1239981	Seq_1239987,Seq_1239988
Seq_1257839	Seq_1257835,Seq_1257848
Seq_1271148	Seq_1271150,Seq_1271152
Seq_1274457	Seq_1274460,Seq_1274466
Seq_1370036	Seq_1370034,Seq_1370051
Seq_1472731	Seq_1472726,Seq_1472727
Seq_1482780	Seq_1482782,Seq_1482800
Seq_1517763	Seq_1517759,Seq_1517780
Seq_1525093	Seq_1525089,Seq_1525091
Seq_1536107	Seq_1536103,Seq_1536169
Seq_1549447	Seq_1549441,Seq_1549445
Seq_1569777	Seq_1569776,Seq_1569782
Seq_1576059	Seq_1576061,Seq_1576064
Seq_1589599	Seq_1589606,Seq_1589619
Seq_1596626	Seq_1596629,Seq_1596632
Seq_1599319	Seq_1599316,Seq_1599320
Seq_1644278	Seq_1644274,Seq_1644275
Seq_1698128	Seq_1698131,Seq_1698136
Seq_1727168	Seq_1727171,Seq_1727184
Seq_1766363	Seq_1766362,Seq_1766375
Seq_1777918	Seq_1777964,Seq_1777985
Seq_1798151	Seq_1798194,Seq_1798299
Seq_1830228	Seq_1830227,Seq_1830260
Seq_1843528	Seq_1843536,Seq_1843538
Seq_1856224	Seq_1856225,Seq_1856240
Seq_1864280	Seq_1864278,Seq_1864281
Seq_1880945	Seq_1880957,Seq_1880971
Seq_1904937	Seq_1904943,Seq_1904945
Seq_1952835	Seq_1952840,Seq_1952844
Seq_1956101	Seq_1956098,Seq_1956099
Seq_1970435	Seq_1970433,Seq_1970438
Seq_1981249	Seq_1981252,Seq_1981253
Seq_1984706	Seq_1984710,Seq_1984712
Seq_2021699	Seq_2021718,Seq_2021727
Seq_2041525	Seq_2041531,Seq_2041538
Seq_2056828	Seq_2056826,Seq_2056839
Seq_2063259	Seq_2063263,Seq_2063267
Seq_2107200	Seq_2107204,Seq_2107206
Seq_2129067	Seq_2129065,Seq_2129073
Seq_2168558	Seq_2168561,Seq_2168563
Seq_2173026	Seq_2173020,Seq_2173023
Seq_2247255	Seq_2247251,Seq_2247254
Seq_2259229	Seq_2259225,Seq_2259227
Seq_2277954	Seq_2277952,Seq_2277956
Seq_2305687	Seq_2305696,Seq_2305699
Seq_2406795	Seq_2406794,Seq_2406839
Seq_26998	Seq_26992,Seq_26995
Seq_52417	Seq_52411,Seq_52414
Seq_80846	Seq_80847,Seq_80869
Seq_102614	Seq_102608,Seq_102611
Seq_109914	Seq_109928,Seq_109939
Seq_136762	Seq_136766,Seq_136779
Seq_158614	Seq_158616,Seq_158622
Seq_267076	Seq_267050,Seq_267051
Seq_296413	Seq_296414,Seq_296425
Seq_335620	Seq_335631,Seq_335638
Seq_338414	Seq_338450,Seq_338455
Seq_353044	Seq_353040,Seq_353042
Seq_356477	Seq_356476,Seq_356498
Seq_401913	Seq_401923,Seq_401930
Seq_425782	Seq_425779,Seq_425785
Seq_437945	Seq_437966,Seq_437981
Seq_557771	Seq_557773,Seq_557774
Seq_559074	Seq_559114,Seq_559118
Seq_593624	Seq_593499,Seq_593520
Seq_611543	Seq_611548,Seq_611562
Seq_621266	Seq_621291,Seq_621310
Seq_660163	Seq_660166,Seq_660168
Seq_707101	Seq_707122,Seq_707126
Seq_733713	Seq_733707,Seq_733712
Seq_768448	Seq_768449,Seq_768458
Seq_768467	Seq_768478,Seq_768637
Seq_770381	Seq_770377,Seq_770391
Seq_820438	Seq_820444,Seq_820445
Seq_895690	Seq_895686,Seq_895687
Seq_903780	Seq_903777,Seq_903791
Seq_955311	Seq_955415,Seq_955446
Seq_977402	Seq_977401,Seq_977418
Seq_1012752	Seq_1012741,Seq_1012767
Seq_1017771	Seq_1017769,Seq_1017776
Seq_1023503	Seq_1023499,Seq_1023509
Seq_1046236	Seq_1046233,Seq_1046234
Seq_1091511	Seq_1091508,Seq_1091509
Seq_1125586	Seq_1125589,Seq_1125598
Seq_1128152	Seq_1128167,Seq_1128184
Seq_1185799	Seq_1185796,Seq_1185798
Seq_1228040	Seq_1228042,Seq_1228047
Seq_1271962	Seq_1271969,Seq_1271972
Seq_1642859	Seq_1642856,Seq_1642857
Seq_1659269	Seq_1659268,Seq_1659270
Seq_1671220	Seq_1671217,Seq_1671218
Seq_1678777	Seq_1678776,Seq_1678786
Seq_1715437	Seq_1715470,Seq_1715507
Seq_1766317	Seq_1766313,Seq_1766314
Seq_1783670	Seq_1783674,Seq_1783698
Seq_1812563	Seq_1812570,Seq_1812590
Seq_1827171	Seq_1827181,Seq_1827189
Seq_1854276	Seq_1854286,Seq_1854296
Seq_1900498	Seq_1900545,Seq_1900546
Seq_1919824	Seq_1919822,Seq_1919833
Seq_1958687	Seq_1958703,Seq_1958712
Seq_2018129	Seq_2018086,Seq_2467116
Seq_2100664	Seq_2100667,Seq_2100689
Seq_2128251	Seq_2128254,Seq_2128261
Seq_2150825	Seq_2150838,Seq_2150852
Seq_2186000	Seq_2186004,Seq_2186007
Seq_2191775	Seq_2191781,Seq_2191823
Seq_2197342	Seq_2197354,Seq_2197361
Seq_2210778	Seq_2210772,Seq_2210773
Seq_2217038	Seq_2217037,Seq_2217042
Seq_2231538	Seq_2231552,Seq_2468345
Seq_2252193	Seq_2252196,Seq_2252201
Seq_2293065	Seq_2293076,Seq_2293084
Seq_2334426	Seq_2334432,Seq_2334441
Seq_2342090	Seq_2342105,Seq_2342106
Seq_2366065	Seq_2332763,Seq_2366068
Seq_2410249	Seq_2410148,Seq_2416326
Seq_2426493	Seq_2426491,Seq_2426492
Seq_2434958	Seq_2434956,Seq_2434970
Seq_2464476	Seq_1554069,Seq_1554091
Seq_43109	Seq_43111,Seq_43126
Seq_44064	Seq_44075,Seq_44077
Seq_50528	Seq_50530,Seq_50556
Seq_64454	Seq_64453,Seq_64463
Seq_85860	Seq_85858,Seq_85872
Seq_93701	Seq_93705,Seq_93725
Seq_94385	Seq_94400,Seq_94411
Seq_131581	Seq_131579,Seq_131584
Seq_140579	Seq_140581,Seq_140582
Seq_156081	Seq_156079,Seq_156080
Seq_161453	Seq_161456,Seq_161499
Seq_169827	Seq_169823,Seq_169825
Seq_171427	Seq_171442,Seq_171443
Seq_202990	Seq_202993,Seq_202996
Seq_218912	Seq_218937,Seq_218940
Seq_220102	Seq_220098,Seq_220100
Seq_241355	Seq_241351,Seq_241354
Seq_259329	Seq_258975,Seq_259326
Seq_265391	Seq_265389,Seq_265400
Seq_265939	Seq_265971,Seq_265980
Seq_347909	Seq_347904,Seq_347906
Seq_418766	Seq_418762,Seq_418763
Seq_422220	Seq_422225,Seq_422238
Seq_433553	Seq_433550,Seq_433602
Seq_436525	Seq_436529,Seq_436531
Seq_489318	Seq_489327,Seq_489328
Seq_489363	Seq_489370,Seq_489373
Seq_519576	Seq_519616,Seq_519620
Seq_538094	Seq_538098,Seq_538100
Seq_599689	Seq_599774,Seq_599778
Seq_602263	Seq_602269,Seq_602271
Seq_614741	Seq_614742,Seq_614760
Seq_659148	Seq_659145,Seq_659154
Seq_713068	Seq_713064,Seq_713070
Seq_714302	Seq_714309,Seq_714312
Seq_787160	Seq_787168,Seq_787180
Seq_814580	Seq_814595,Seq_814607
Seq_857173	Seq_857185,Seq_857198
Seq_893674	Seq_893671,Seq_893710
Seq_937708	Seq_937712,Seq_937847
Seq_999281	Seq_999282,Seq_999290
Seq_1003788	Seq_1003784,Seq_1003786
Seq_1019691	Seq_1019693,Seq_1019696
Seq_1090626	Seq_1090632,Seq_1090645
Seq_1128405	Seq_1128410,Seq_1128415
Seq_1185136	Seq_1185138,Seq_1185140
Seq_1207001	Seq_1206998,Seq_1207003
Seq_1237101	Seq_1237110,Seq_1237117
Seq_1257818	Seq_1257825,Seq_1257826
Seq_1273994	Seq_1274006,Seq_1274015
Seq_1280523	Seq_1280545,Seq_1280551
Seq_1383691	Seq_1383693,Seq_1383704
Seq_1386029	Seq_1385709,Seq_1385731
Seq_1404096	Seq_1404105,Seq_1404107
Seq_1463535	Seq_1463542,Seq_1463543
Seq_1499271	Seq_1499267,Seq_1499270
Seq_1532379	Seq_1532407,Seq_1532420
Seq_1554855	Seq_1554854,Seq_1554863
Seq_1557911	Seq_2448048,Seq_2464490
Seq_1577572	Seq_1577568,Seq_1577570
Seq_1578117	Seq_1578112,Seq_1578141
Seq_1598470	Seq_1598468,Seq_1598469
Seq_1612375	Seq_1612370,Seq_1612372
Seq_1625698	Seq_1625694,Seq_1625696
Seq_1627211	Seq_1627205,Seq_1627210
Seq_1650630	Seq_1650649,Seq_1650651
Seq_1652991	Seq_1652988,Seq_1652989
Seq_1670091	Seq_1670099,Seq_1670101
Seq_1703821	Seq_1703825,Seq_1703826
Seq_1730521	Seq_1730520,Seq_1730527
Seq_1758161	Seq_1758170,Seq_1758178
Seq_1764759	Seq_1764824,Seq_1764846
Seq_1818863	Seq_1818869,Seq_1818872
Seq_1854692	Seq_1854690,Seq_1854691
Seq_1938033	Seq_1938039,Seq_1938046
Seq_1959678	Seq_1959702,Seq_1959739
Seq_1971395	Seq_1971391,Seq_1971414
Seq_2045438	Seq_2045447,Seq_2045448
Seq_2099505	Seq_2099502,Seq_2099511
Seq_2110264	Seq_2110266,Seq_2110273
Seq_2173045	Seq_2173051,Seq_2173052
Seq_2266974	Seq_2266976,Seq_2266990
Seq_2373257	Seq_2373254,Seq_2373263
Seq_2382654	Seq_2382709,Seq_2382739
Seq_2390952	Seq_2390951,Seq_2390957
Seq_2435672	Seq_22924,Seq_22929
Seq_15006	Seq_15007,Seq_15021
Seq_28532	Seq_28557,Seq_2391427
Seq_174037	Seq_174035,Seq_174044
Seq_177212	Seq_177234,Seq_177290
Seq_189950	Seq_189959,Seq_189971
Seq_209554	Seq_209556,Seq_209560
Seq_211483	Seq_211515,Seq_211518
Seq_214364	Seq_214362,Seq_214369
Seq_237546	Seq_237542,Seq_237543
Seq_248275	Seq_248272,Seq_248273
Seq_263969	Seq_263966,Seq_263968
Seq_293072	Seq_293080,Seq_293082
Seq_301346	Seq_301355,Seq_301371
Seq_330770	Seq_330788,Seq_330793
Seq_345267	Seq_345279,Seq_345287
Seq_354778	Seq_354776,Seq_354801
Seq_376942	Seq_375725,Seq_376939
Seq_425101	Seq_425103,Seq_425112
Seq_473708	Seq_473721,Seq_473747
Seq_546647	Seq_546649,Seq_546659
Seq_586721	Seq_586724,Seq_586727
Seq_594435	Seq_594444,Seq_594448
Seq_674927	Seq_674931,Seq_674932
Seq_675864	Seq_675900,Seq_675947
Seq_730856	Seq_730690,Seq_730709
Seq_799138	Seq_799135,Seq_799136
Seq_811534	Seq_811551,Seq_811554
Seq_834341	Seq_834338,Seq_834356
Seq_839736	Seq_839752,Seq_839794
Seq_879773	Seq_879780,Seq_879792
Seq_918683	Seq_918685,Seq_918686
Seq_954679	Seq_954685,Seq_954692
Seq_1024807	Seq_1024804,Seq_1024806
Seq_1060701	Seq_1060695,Seq_1060697
Seq_1084590	Seq_1084670,Seq_1084780
Seq_1141787	Seq_1141796,Seq_1141832
Seq_1189128	Seq_1189131,Seq_1189153
Seq_1224366	Seq_1224369,Seq_1224370
Seq_1232141	Seq_1232139,Seq_1232143
Seq_1259411	Seq_1259418,Seq_1259427
Seq_1296767	Seq_1296778,Seq_1296780
Seq_1373992	Seq_1373996,Seq_1374020
Seq_1406283	Seq_1406287,Seq_1406295
Seq_1416919	Seq_1416923,Seq_1416968
Seq_1467797	Seq_1467793,Seq_1467796
Seq_1499654	Seq_1499682,Seq_1499687
Seq_1502317	Seq_1502324,Seq_1502355
Seq_1568727	Seq_1568741,Seq_1568755
Seq_1576550	Seq_1576542,Seq_1576545
Seq_1605961	Seq_1605968,Seq_1605981
Seq_1611007	Seq_1611018,Seq_1611053
Seq_1611440	Seq_1611449,Seq_1611456
Seq_1611770	Seq_1611786,Seq_1611824
Seq_1686685	Seq_1686715,Seq_1686790
Seq_1758545	Seq_1758565,Seq_1758593
Seq_1762792	Seq_1762790,Seq_1762799
Seq_1811319	Seq_1811246,Seq_1811322
Seq_1822950	Seq_1822960,Seq_1822963
Seq_1863888	Seq_1863919,Seq_1863952
Seq_1864704	Seq_1864703,Seq_1864707
Seq_1893682	Seq_1893688,Seq_1893695
Seq_1930721	Seq_1930724,Seq_1930735
Seq_1971734	Seq_1971757,Seq_1971763
Seq_1987430	Seq_1987427,Seq_1987432
Seq_2000004	Seq_2000000,Seq_2000001
Seq_2007260	Seq_2007270,Seq_2007271
Seq_2017202	Seq_2017193,Seq_2017201
Seq_2045351	Seq_2045343,Seq_2045346
Seq_2045443	Seq_2045440,Seq_2045441
Seq_2081762	Seq_2081776,Seq_2081777
Seq_2082489	Seq_2082490,Seq_2082498
Seq_2117739	Seq_2117742,Seq_2117743
Seq_2141797	Seq_2141795,Seq_2141805
