Cluster_Rep.ID	Member_ID
Seq_1042873	Seq_1042917
Seq_1221342	Seq_1221338
Seq_1411782	Seq_1411799
Seq_1706930	Seq_1706947
Seq_1795170	Seq_1795222
Seq_1830061	Seq_1830130
Seq_2226250	Seq_2226254
Seq_256341	Seq_256343
Seq_645458	Seq_645510
Seq_744127	Seq_744164
Seq_987706	Seq_987776
Seq_1103706	Seq_1103704
Seq_1257227	Seq_1257283
Seq_1298863	Seq_1298865
Seq_1579434	Seq_1579438
Seq_1668633	Seq_1668632
Seq_283098	Seq_283100
Seq_403470	Seq_403504
Seq_413540	Seq_413534
Seq_868199	Seq_868216
Seq_1313431	Seq_1313470
Seq_1397314	Seq_1397321
Seq_1470283	Seq_1470325
Seq_1683142	Seq_1683143
Seq_33552	Seq_33557
Seq_106584	Seq_106589
Seq_146930	Seq_146936
Seq_352529	Seq_352636
Seq_415860	Seq_415856
Seq_673903	Seq_673931
Seq_789532	Seq_789571
Seq_1674068	Seq_1674082
Seq_1761931	Seq_1761934
Seq_1854210	Seq_1854222
Seq_2171408	Seq_2171439
Seq_2318334	Seq_2318421
Seq_102882	Seq_102881
Seq_133100	Seq_133114
Seq_522452	Seq_522451
Seq_601276	Seq_601278
Seq_842257	Seq_842264
Seq_868171	Seq_868170
Seq_974289	Seq_974300
Seq_986692	Seq_986697
Seq_1448670	Seq_1448662
Seq_2145853	Seq_2145508
Seq_238629	Seq_238652
Seq_342263	Seq_342260
Seq_510331	Seq_510375
Seq_620284	Seq_621089
Seq_1191355	Seq_1191357
Seq_1811210	Seq_1811249
Seq_1942362	Seq_1942371
Seq_2316057	Seq_2316069
Seq_47099	Seq_47102
Seq_357574	Seq_357593
Seq_605258	Seq_605289
Seq_714799	Seq_714810
Seq_758010	Seq_758012
Seq_898635	Seq_898683
Seq_1125971	Seq_1126018
Seq_1311410	Seq_1311411
Seq_1381425	Seq_1634766
Seq_1437907	Seq_1437943
Seq_1442714	Seq_1442710
Seq_1448623	Seq_1448634
Seq_1451737	Seq_1451760
Seq_1689040	Seq_1689044
Seq_236782	Seq_2115979
Seq_906075	Seq_906074
Seq_966943	Seq_966958
Seq_1586368	Seq_1586378
Seq_1903301	Seq_1903302
Seq_2003019	Seq_2003048
Seq_17858	Seq_17863
Seq_473989	Seq_474012
Seq_540385	Seq_540408
Seq_602289	Seq_602287
Seq_686000	Seq_685999
Seq_758600	Seq_758605
Seq_889287	Seq_889364
Seq_928559	Seq_928610
Seq_1513659	Seq_1513658
Seq_1630858	Seq_1630865
Seq_2170997	Seq_2171007
Seq_136799	Seq_136803
Seq_153901	Seq_153905
Seq_220026	Seq_220053
Seq_357595	Seq_357647
Seq_556458	Seq_556459
Seq_660890	Seq_660929
Seq_670244	Seq_670247
Seq_905477	Seq_905484
Seq_1042800	Seq_1042812
Seq_1584758	Seq_1584770
Seq_1704331	Seq_1704344
Seq_2318358	Seq_2318530
Seq_106716	Seq_106727
Seq_523374	Seq_523373
Seq_532773	Seq_532771
Seq_829078	Seq_829111
Seq_939496	Seq_939495
Seq_1159979	Seq_1159936
Seq_1194812	Seq_1194811
Seq_1363129	Seq_1363132
Seq_1912811	Seq_1912827
Seq_2195559	Seq_2195665
Seq_2276978	Seq_2276984
Seq_2434821	Seq_2434830
Seq_75056	Seq_75117
Seq_100458	Seq_100460
Seq_163670	Seq_163750
Seq_361309	Seq_361347
Seq_378862	Seq_378865
Seq_711470	Seq_711473
Seq_753022	Seq_753025
Seq_1411920	Seq_1411919
Seq_1448581	Seq_1448589
Seq_2235840	Seq_2235843
Seq_1065953	Seq_1070217
Seq_1096963	Seq_1096971
Seq_1182318	Seq_1182320
Seq_1248516	Seq_1248520
Seq_1353586	Seq_1353614
Seq_1726245	Seq_1726239
Seq_1788013	Seq_1788010
Seq_1853628	Seq_1853669
Seq_1856610	Seq_1856617
Seq_1874480	Seq_1874536
Seq_2231349	Seq_2231350
Seq_2242101	Seq_2242102
Seq_191620	Seq_191624
Seq_587674	Seq_587680
Seq_721995	Seq_721996
Seq_755406	Seq_755418
Seq_839744	Seq_839749
Seq_1305195	Seq_1305217
Seq_1571403	Seq_1571406
Seq_2412816	Seq_2412628
Seq_610131	Seq_610144
Seq_640608	Seq_640629
Seq_674020	Seq_674025
Seq_737834	Seq_737839
Seq_1177779	Seq_1177785
Seq_1335187	Seq_1335186
Seq_1426143	Seq_1426157
Seq_1658639	Seq_1658643
Seq_2045956	Seq_2045961
Seq_2106884	Seq_2106885
Seq_362112	Seq_362136
Seq_363866	Seq_363991
Seq_744336	Seq_744375
Seq_787733	Seq_787761
Seq_883765	Seq_883769
Seq_898608	Seq_898613
Seq_1098466	Seq_1098471
Seq_1146617	Seq_1146616
Seq_1258649	Seq_1258718
Seq_1526534	Seq_1526536
Seq_1855900	Seq_1855898
Seq_2162684	Seq_2162714
Seq_2167522	Seq_2167526
Seq_2215622	Seq_2215728
Seq_371542	Seq_371543
Seq_429942	Seq_429969
Seq_738992	Seq_738995
Seq_767885	Seq_767881
Seq_1027739	Seq_1027741
Seq_1225424	Seq_2368819
Seq_1381356	Seq_1381354
Seq_1630452	Seq_1630456
Seq_2098394	Seq_2098395
Seq_364219	Seq_364231
Seq_687238	Seq_687244
Seq_1067039	Seq_1067187
Seq_1130340	Seq_1130361
Seq_1585970	Seq_1585982
Seq_1871661	Seq_1871677
Seq_2143616	Seq_2143619
Seq_2302368	Seq_2302367
Seq_21223	Seq_21222
Seq_225493	Seq_225492
Seq_301387	Seq_301392
Seq_347045	Seq_347044
Seq_383607	Seq_383604
Seq_585443	Seq_585455
Seq_1009735	Seq_1009743
Seq_1343878	Seq_1343887
Seq_1665738	Seq_1665796
Seq_2155953	Seq_2155981
Seq_2269315	Seq_2269342
Seq_2429439	Seq_2230203
Seq_163841	Seq_163831
Seq_227554	Seq_227580
Seq_237381	Seq_237382
Seq_363952	Seq_364029
Seq_514640	Seq_514642
Seq_531708	Seq_531707
Seq_750198	Seq_750204
Seq_831328	Seq_831341
Seq_893968	Seq_894024
Seq_1473139	Seq_1473151
Seq_1643001	Seq_1643013
Seq_1665353	Seq_1665351
Seq_1927013	Seq_1927014
Seq_1985589	Seq_1985606
Seq_2118049	Seq_2118069
Seq_2396137	Seq_2396165
Seq_541517	Seq_541544
Seq_743885	Seq_743899
Seq_983772	Seq_983776
Seq_1768777	Seq_1768800
Seq_1872362	Seq_1872396
Seq_2040312	Seq_2467240
Seq_2418495	Seq_2418614
Seq_493211	Seq_493216
Seq_593889	Seq_594006
Seq_744938	Seq_745208
Seq_745196	Seq_745471
Seq_937877	Seq_937908
Seq_1082215	Seq_1082252
Seq_1159797	Seq_2444815
Seq_1236984	Seq_1236986
Seq_1649290	Seq_1649291
Seq_1656484	Seq_1656483
Seq_1754039	Seq_1754037
Seq_2055340	Seq_2055614
Seq_2071945	Seq_2071943
Seq_2164586	Seq_2164589
Seq_2185380	Seq_2185381
Seq_2377762	Seq_2377822
Seq_43864	Seq_43876
Seq_118637	Seq_118644
Seq_120829	Seq_120833
Seq_751082	Seq_751084
Seq_1587547	Seq_1587546
Seq_1894043	Seq_1894094
Seq_2102891	Seq_2102890
Seq_2231388	Seq_2231390
Seq_2377648	Seq_2377675
Seq_507763	Seq_507766
Seq_890578	Seq_890585
Seq_1089621	Seq_1090016
Seq_1854375	Seq_1854383
Seq_1911285	Seq_1911304
Seq_1950875	Seq_1950781
Seq_719930	Seq_720005
Seq_724034	Seq_724043
Seq_757340	Seq_757345
Seq_978808	Seq_979150
Seq_1022551	Seq_1022554
Seq_1428192	Seq_1428208
Seq_1542626	Seq_1542632
Seq_1600821	Seq_1600840
Seq_1873306	Seq_1873316
Seq_2055065	Seq_2055116
Seq_2060398	Seq_2060451
Seq_2171310	Seq_2171309
Seq_2418692	Seq_2419011
Seq_646820	Seq_646836
Seq_670692	Seq_670693
Seq_1105975	Seq_1105983
Seq_1946860	Seq_1946858
Seq_2239992	Seq_2240000
Seq_255276	Seq_255275
Seq_347920	Seq_347917
Seq_440122	Seq_440125
Seq_532613	Seq_532610
Seq_586309	Seq_586310
Seq_883824	Seq_883834
Seq_1087497	Seq_1087496
Seq_1310440	Seq_1310781
Seq_2094118	Seq_2094303
Seq_2172204	Seq_2172239
Seq_933803	Seq_933815
Seq_1542470	Seq_1542477
Seq_1665339	Seq_1665342
Seq_471926	Seq_471925
Seq_696583	Seq_696592
Seq_837851	Seq_837857
Seq_1107928	Seq_1107936
Seq_1909882	Seq_1909883
Seq_236780	Seq_2180522
Seq_427666	Seq_427665
Seq_790215	Seq_790227
Seq_880249	Seq_880248
Seq_937900	Seq_937901
Seq_1027919	Seq_1027922
Seq_1545961	Seq_1545965
Seq_2231496	Seq_2231499
Seq_136170	Seq_136168
Seq_314848	Seq_314858
Seq_611156	Seq_611155
Seq_1625500	Seq_1625582
Seq_2054536	Seq_2054537
Seq_2398494	Seq_2398493
Seq_1439113	Seq_1439112
Seq_1938669	Seq_1938667
Seq_2219776	Seq_2219844
Seq_156028	Seq_156034
Seq_1993067	Seq_1993069
Seq_289312	Seq_289313
Seq_1016812	Seq_1016819
Seq_1604294	Seq_1604289
Seq_1683096	Seq_1683109
Seq_2009709	Seq_2009722
Seq_2096722	Seq_2096721
Seq_2314308	Seq_2314307
Seq_156526	Seq_156553
Seq_315558	Seq_315569
Seq_518656	Seq_518651
Seq_586784	Seq_586783
Seq_617048	Seq_617062
Seq_787810	Seq_787806
Seq_799352	Seq_799349
Seq_1292575	Seq_1292588
Seq_1877575	Seq_1877582
Seq_2037746	Seq_2037756
Seq_2060414	Seq_2060412
Seq_2206111	Seq_2206109
Seq_39467	Seq_39489
Seq_167082	Seq_167087
Seq_389227	Seq_389236
Seq_746179	Seq_746191
Seq_788964	Seq_788965
Seq_1493582	Seq_1493580
Seq_1657270	Seq_1657321
Seq_1683941	Seq_1683966
Seq_1894139	Seq_1894136
Seq_2167373	Seq_2167393
Seq_2261463	Seq_2261457
Seq_2348735	Seq_2348751
Seq_82661	Seq_82658
Seq_484971	Seq_484984
Seq_1141816	Seq_1141827
Seq_1291026	Seq_1291086
Seq_1582629	Seq_1582641
Seq_1934031	Seq_1934161
Seq_1971766	Seq_1971769
Seq_2315300	Seq_2315298
Seq_335923	Seq_335978
Seq_772935	Seq_773090
Seq_787788	Seq_787820
Seq_920165	Seq_920167
Seq_1570679	Seq_1570691
Seq_1732696	Seq_1732607
Seq_1934125	Seq_1934151
Seq_2394041	Seq_2394039
Seq_505534	Seq_505691
Seq_1827493	Seq_1827492
Seq_152734	Seq_152867
Seq_799361	Seq_2460781
Seq_1136912	Seq_2444686
Seq_1215826	Seq_1215831
Seq_1529704	Seq_1529970
Seq_1796461	Seq_1796551
Seq_132007	Seq_2469718
Seq_1459229	Seq_1459246
Seq_60676	Seq_60690
Seq_496199	Seq_496196
Seq_2352495	Seq_2352487
Seq_2165547	Seq_2165819
Seq_2222595	Seq_2222590
Seq_1812504	
Seq_938169	
Seq_614787	
Seq_1311339	
Seq_1858897	
Seq_649034	
Seq_1205267	
Seq_346371	
Seq_1286070	
Seq_1744731	
Seq_2274998	
Seq_560164	
Seq_1038673	
Seq_1503032	
Seq_306956	
Seq_310885	
Seq_504278	
Seq_2004409	
Seq_1709761	
Seq_460012	
Seq_1947452	
Seq_473265	
Seq_1885397	
Seq_639342	
Seq_1285308	
Seq_1358919	
Seq_1684974	
Seq_2358268	
Seq_1936623	
Seq_2078430	
Seq_1032626	
Seq_1087064	
Seq_1610147	
Seq_1471271	
Seq_937025	
Seq_2323189	
Seq_1416392	
Seq_1960818	
Seq_2124407	
Seq_35354	
Seq_844346	
Seq_1181639	
Seq_1330199	
Seq_1029791	
Seq_1963829	
Seq_2002809	
Seq_2100815	
Seq_2389089	
Seq_131692	
Seq_58753	
Seq_98182	
Seq_1535780	
Seq_1693420	
Seq_1714363	
Seq_2023486	
Seq_2389690	
Seq_251611	
Seq_655331	
Seq_2001002	
Seq_2437661	
Seq_2179134	
Seq_115590	
Seq_136649	
Seq_2107914	
Seq_1928572	
Seq_2007409	
Seq_298192	
Seq_829458	
Seq_1754792	
Seq_114770	
Seq_179048	
Seq_302554	
Seq_344894	
Seq_882354	
Seq_281783	
Seq_446752	
Seq_1128393	
Seq_1189118	
Seq_101592	
Seq_656195	
Seq_682236	
Seq_965119	
Seq_1005031	
Seq_1719893	
Seq_94872	
Seq_125861	
Seq_753828	
Seq_887725	
Seq_1001836	
Seq_1827030	
Seq_627368	
Seq_758507	
Seq_1235605	
Seq_1269518	
Seq_1320721	
Seq_1677985	
Seq_294469	
Seq_224129	
Seq_1282858	
Seq_1837942	
Seq_2333581	
Seq_396620	
Seq_420703	
Seq_705275	
Seq_1118302	
Seq_1118807	
Seq_1355309	
Seq_342087	
Seq_820736	
Seq_1024032	
Seq_1024073	
Seq_1219104	
Seq_1404034	
Seq_1851739	
Seq_136737	
Seq_344552	
Seq_818659	
Seq_853277	
Seq_1272089	
Seq_1497054	
Seq_1716806	
Seq_88914	
Seq_163560	
Seq_235141	
Seq_311199	
Seq_506928	
Seq_887351	
Seq_985597	
Seq_998456	
Seq_1181997	
Seq_1331263	
Seq_2095349	
Seq_2363264	
Seq_633717	
Seq_646121	
Seq_975168	
Seq_1034548	
Seq_1176172	
Seq_1201353	
Seq_1515269	
Seq_1728328	
Seq_1928395	
Seq_2189870	
Seq_2382230	
Seq_2389180	
Seq_159188	
Seq_576064	
Seq_757635	
Seq_1198024	
Seq_1784443	
Seq_1836996	
Seq_1947134	
Seq_2290592	
Seq_2416433	
Seq_2426300	
Seq_2456294	
Seq_109529	
Seq_299486	
Seq_432123	
Seq_515777	
Seq_590626	
Seq_899336	
Seq_1012969	
Seq_1155444	
Seq_1324031	
Seq_1439634	
Seq_2149438	
Seq_2310515	
Seq_279625	
Seq_902140	
Seq_1155469	
Seq_1355951	
Seq_1765250	
Seq_1792349	
Seq_1871042	
Seq_2309632	
Seq_940652	
Seq_967050	
Seq_1248599	
Seq_1446398	
Seq_1678969	
Seq_1789976	
Seq_1791518	
Seq_1857689	
Seq_2208920	
Seq_64362	
Seq_72140	
Seq_86585	
Seq_227479	
Seq_228243	
Seq_230712	
Seq_278216	
Seq_603349	
Seq_707646	
Seq_769690	
Seq_1388479	
Seq_1675165	
Seq_1703213	
Seq_2031687	
Seq_2214917	
Seq_2374309	
Seq_87086	
Seq_284842	
Seq_504601	
Seq_733228	
Seq_2247732	
Seq_93964	
Seq_266014	
Seq_356870	
Seq_484673	
Seq_647483	
Seq_1455839	
Seq_1731819	
Seq_1838205	
Seq_2027715	
Seq_2210608	
Seq_10153	
Seq_152431	
Seq_551716	
Seq_1127781	
Seq_1693336	
Seq_1820655	
Seq_2070229	
Seq_2307065	
Seq_235172	
Seq_279194	
Seq_535738	
Seq_711079	
Seq_719807	
Seq_1757883	
Seq_2257696	
Seq_2277213	
Seq_2307778	
Seq_2409608	
Seq_2469729	
Seq_105280	
Seq_178339	
Seq_275453	
Seq_798766	
Seq_1242535	
Seq_1420479	
Seq_1503101	
Seq_1732999	
Seq_1766070	
Seq_1805045	
Seq_2096492	
Seq_2155494	
Seq_2463004	
Seq_146586	
Seq_218632	
Seq_331487	
Seq_410337	
Seq_471121	
Seq_498535	
Seq_675032	
Seq_703303	
Seq_938384	
Seq_1630021	
Seq_2176551	
Seq_121177	
Seq_214640	
Seq_245533	
Seq_321379	
Seq_339685	
Seq_412394	
Seq_430908	
Seq_493163	
Seq_564556	
Seq_689889	
Seq_1041539	
Seq_1068685	
Seq_1188044	
Seq_1207846	
Seq_1271432	
Seq_1538397	
Seq_1717578	
Seq_1876052	
Seq_1884454	
Seq_1933313	
Seq_2388948	
Seq_2470	
Seq_53726	
Seq_214101	
Seq_266483	
Seq_340803	
Seq_393529	
Seq_589125	
Seq_617453	
Seq_622376	
Seq_652920	
Seq_752768	
Seq_1103863	
Seq_1116823	
Seq_1147677	
Seq_1182670	
Seq_1237169	
Seq_1881394	
Seq_2139485	
Seq_2352400	
Seq_120416	
Seq_176747	
Seq_248258	
Seq_510559	
Seq_540927	
Seq_699710	
Seq_860918	
Seq_882234	
Seq_915549	
Seq_919752	
Seq_987944	
Seq_1091077	
Seq_1204190	
Seq_1294573	
Seq_1323995	
Seq_1509666	
Seq_1517559	
Seq_1556401	
Seq_1681913	
Seq_1719910	
Seq_1951980	
Seq_2315205	
Seq_2403890	
Seq_70878	
Seq_290988	
Seq_342930	
Seq_460039	
Seq_473770	
Seq_616066	
Seq_905148	
Seq_958098	
Seq_1203254	
Seq_1335220	
Seq_1374062	
Seq_1681484	
Seq_1693251	
Seq_1708533	
Seq_1728472	
Seq_1775391	
Seq_1787578	
Seq_1881390	
Seq_2268634	
Seq_168409	
Seq_191430	
Seq_242229	
Seq_251214	
Seq_275286	
Seq_379590	
Seq_419294	
Seq_646088	
Seq_806803	
Seq_905152	
Seq_975470	
Seq_1061820	
Seq_1340961	
Seq_1439147	
Seq_1611866	
Seq_1851590	
Seq_1882046	
Seq_2098455	
Seq_2174770	
Seq_2290353	
Seq_2388521	
Seq_2405645	
Seq_2414080	
Seq_526455	
Seq_780309	
Seq_848671	
Seq_896842	
Seq_1047577	
Seq_1056457	
Seq_1103931	
Seq_1290110	
Seq_1294575	
Seq_1513483	
Seq_1930037	
Seq_2017144	
Seq_2027986	
Seq_2105560	
Seq_2231009	
Seq_2405633	
Seq_81764	
Seq_93290	
Seq_299585	
Seq_493029	
Seq_985340	
Seq_995941	
Seq_1350702	
Seq_1460967	
Seq_1553823	
Seq_1620716	
Seq_1679059	
Seq_1818749	
Seq_1853572	
Seq_1892263	
Seq_1960054	
Seq_2052874	
Seq_2152726	
Seq_2241590	
Seq_2257338	
Seq_46518	
Seq_66321	
Seq_108105	
Seq_162224	
Seq_217838	
Seq_222162	
Seq_361477	
Seq_390631	
Seq_524676	
Seq_616202	
Seq_675502	
Seq_695283	
Seq_733431	
Seq_771066	
Seq_837989	
Seq_910254	
Seq_943984	
Seq_1156687	
Seq_1167136	
Seq_1237085	
Seq_1237246	
Seq_1262829	
Seq_1383400	
Seq_1599682	
Seq_1744427	
Seq_1824241	
Seq_2058818	
Seq_2168020	
Seq_2215127	
Seq_94965	
Seq_126361	
Seq_364364	
Seq_387088	
Seq_476438	
Seq_529037	
Seq_532359	
Seq_733835	
Seq_755792	
Seq_782010	
Seq_884692	
Seq_914154	
Seq_983817	
Seq_1077060	
Seq_1165667	
Seq_1200386	
Seq_1322671	
Seq_1344474	
Seq_1404216	
Seq_1412938	
Seq_1514130	
Seq_1592381	
Seq_1630812	
Seq_1720391	
Seq_1722307	
Seq_1794456	
Seq_1863337	
Seq_1957378	
Seq_2022277	
Seq_2069949	
Seq_2231173	
Seq_2340409	
Seq_122352	
Seq_155819	
Seq_161879	
Seq_238772	
Seq_379057	
Seq_412410	
Seq_665424	
Seq_717683	
Seq_951280	
Seq_1003107	
Seq_1088845	
Seq_1142472	
Seq_1148151	
Seq_1176731	
Seq_1199697	
Seq_1224408	
Seq_1342981	
Seq_1415591	
Seq_1618488	
Seq_1766172	
Seq_1773533	
Seq_1822696	
Seq_1981324	
Seq_2009669	
Seq_2155879	
Seq_2311368	
Seq_2395583	
Seq_115439	
Seq_119748	
Seq_167500	
Seq_425737	
Seq_524087	
Seq_652962	
Seq_713903	
Seq_767548	
Seq_827083	
Seq_886138	
Seq_1118238	
Seq_1527615	
Seq_1850688	
Seq_1862006	
Seq_1867855	
Seq_1937553	
Seq_1951428	
Seq_2363257	
Seq_28270	
Seq_126267	
Seq_209014	
Seq_234565	
Seq_237355	
Seq_284651	
Seq_430571	
Seq_730028	
Seq_1235559	
Seq_1388895	
Seq_1448997	
Seq_1491390	
Seq_1592989	
Seq_1644513	
Seq_1702416	
Seq_1721973	
Seq_2039909	
Seq_2052633	
Seq_2063250	
Seq_2252878	
Seq_2286638	
Seq_2320882	
Seq_91930	
Seq_98364	
Seq_143574	
Seq_146588	
Seq_211191	
Seq_446296	
Seq_457036	
Seq_491743	
Seq_554926	
Seq_556217	
Seq_1136012	
Seq_1166396	
Seq_1166969	
Seq_1315441	
Seq_1373131	
Seq_1397348	
Seq_1423719	
Seq_1445972	
Seq_1576036	
Seq_1671386	
Seq_1704631	
Seq_1711591	
Seq_1755302	
Seq_1770630	
Seq_1781484	
Seq_1821016	
Seq_1827415	
Seq_1837492	
Seq_1841009	
Seq_1853024	
Seq_1858024	
Seq_1879829	
Seq_1942292	
Seq_2108028	
Seq_2249448	
Seq_2262693	
Seq_2306594	
Seq_2438509	
Seq_70105	
Seq_195466	
Seq_207536	
Seq_372770	
Seq_401223	
Seq_552976	
Seq_636019	
Seq_835644	
Seq_891213	
Seq_944010	
Seq_1042283	
Seq_1044986	
Seq_1123953	
Seq_1407957	
Seq_1522188	
Seq_1570777	
Seq_1661442	
Seq_1695661	
Seq_1885436	
Seq_1901076	
Seq_1922316	
Seq_40191	
Seq_269463	
Seq_310863	
Seq_400423	
Seq_467925	
Seq_519741	
Seq_543813	
Seq_697905	
Seq_1048196	
Seq_1235262	
Seq_1249714	
Seq_1260480	
Seq_1334799	
Seq_1420169	
Seq_1462947	
Seq_1490957	
Seq_1534276	
Seq_1661197	
Seq_1784383	
Seq_1793963	
Seq_1843558	
Seq_1891773	
Seq_2060985	
Seq_2098609	
Seq_2179223	
Seq_2252845	
Seq_2295215	
Seq_6221	
Seq_98208	
Seq_170686	
Seq_178964	
Seq_188561	
Seq_199209	
Seq_267980	
Seq_269861	
Seq_336110	
Seq_398687	
Seq_419315	
Seq_466069	
Seq_503633	
Seq_555643	
Seq_658922	
Seq_684097	
Seq_712578	
Seq_909057	
Seq_1000990	
Seq_1137019	
Seq_1227781	
Seq_1242881	
Seq_1253281	
Seq_1558316	
Seq_1693334	
Seq_1775298	
Seq_1815176	
Seq_1982292	
Seq_2007775	
Seq_2105079	
Seq_2357977	
Seq_2415117	
Seq_86292	
Seq_95124	
Seq_102796	
Seq_138595	
Seq_174421	
Seq_256012	
Seq_319096	
Seq_326715	
Seq_437901	
Seq_652230	
Seq_731806	
Seq_793979	
Seq_798793	
Seq_894775	
Seq_982024	
Seq_995767	
Seq_1139322	
Seq_1203933	
Seq_1204974	
Seq_1265411	
Seq_1329193	
Seq_1357906	
Seq_1388487	
Seq_1404576	
Seq_1427290	
Seq_1530136	
Seq_1582826	
Seq_1686131	
Seq_1769731	
Seq_1875932	
Seq_1881067	
Seq_1925147	
Seq_2107226	
Seq_2183296	
Seq_2349314	
Seq_70132	
Seq_291910	
Seq_359265	
Seq_364846	
Seq_472196	
Seq_518730	
Seq_561528	
Seq_583626	
Seq_654902	
Seq_664310	
Seq_679543	
Seq_694762	
Seq_739201	
Seq_841285	
Seq_911644	
Seq_987805	
Seq_1078340	
Seq_1136031	
Seq_1247020	
Seq_1304607	
Seq_1358496	
Seq_1363536	
Seq_1498913	
Seq_1510007	
Seq_1526895	
Seq_1593515	
Seq_1706889	
Seq_1765481	
Seq_1823126	
Seq_1834908	
Seq_1959471	
Seq_1975431	
Seq_2147626	
Seq_2202576	
Seq_2310464	
Seq_248276	
Seq_304698	
Seq_316835	
Seq_429224	
Seq_473851	
Seq_519287	
Seq_593651	
Seq_646282	
Seq_656707	
Seq_657225	
Seq_757257	
Seq_919278	
Seq_977403	
Seq_998509	
Seq_1094046	
Seq_1174177	
Seq_1236866	
Seq_1329720	
Seq_1346100	
Seq_1406694	
Seq_1502233	
Seq_1527831	
Seq_1604093	
Seq_1623326	
Seq_1631390	
Seq_1660456	
Seq_1699233	
Seq_1705724	
Seq_1736314	
Seq_1801463	
Seq_1812250	
Seq_1834419	
Seq_1899382	
Seq_1983275	
Seq_1999289	
Seq_2143104	
Seq_2199384	
Seq_2311581	
Seq_8440	
Seq_54979	
Seq_153073	
Seq_162042	
Seq_204298	
Seq_222953	
Seq_563550	
Seq_646155	
Seq_703298	
Seq_757762	
Seq_769684	
Seq_788344	
Seq_799986	
Seq_885492	
Seq_907816	
Seq_939561	
Seq_995458	
Seq_995828	
Seq_1032297	
Seq_1147210	
Seq_1175578	
Seq_1370578	
Seq_1531231	
Seq_1539269	
Seq_1560390	
Seq_1674634	
Seq_1773283	
Seq_1817279	
Seq_1898367	
Seq_1923790	
Seq_1962547	
Seq_2205429	
Seq_2280316	
Seq_2309103	
Seq_2321444	
Seq_2352196	
Seq_2454694	
Seq_31588	
Seq_111387	
Seq_115458	
Seq_142101	
Seq_169989	
Seq_192425	
Seq_209752	
Seq_338947	
Seq_358358	
Seq_470268	
Seq_471356	
Seq_473896	
Seq_482994	
Seq_520290	
Seq_596015	
Seq_641323	
Seq_915874	
Seq_931057	
Seq_939820	
Seq_994964	
Seq_1068178	
Seq_1103911	
Seq_1121009	
Seq_1292150	
Seq_1408274	
Seq_1414265	
Seq_1588074	
Seq_1593883	
Seq_1732745	
Seq_1789869	
Seq_1817419	
Seq_1957520	
Seq_2098490	
Seq_2119190	
Seq_2229516	
Seq_2311957	
Seq_16301	
Seq_29801	
Seq_91309	
Seq_178258	
Seq_241763	
Seq_325321	
Seq_336801	
Seq_414331	
Seq_440394	
Seq_508699	
Seq_525377	
Seq_550518	
Seq_627355	
Seq_797098	
Seq_815407	
Seq_826542	
Seq_926640	
Seq_998324	
Seq_1047765	
Seq_1050089	
Seq_1138990	
Seq_1143117	
Seq_1208085	
Seq_1208307	
Seq_1259585	
Seq_1418939	
Seq_1428037	
Seq_1476627	
Seq_1485347	
Seq_1539907	
Seq_1630815	
Seq_1659785	
Seq_1688304	
Seq_1766905	
Seq_1872117	
Seq_1923590	
Seq_2049710	
Seq_2050351	
Seq_2091008	
Seq_2279508	
Seq_2422598	
Seq_63582	
Seq_188757	
Seq_286952	
Seq_290798	
Seq_354983	
Seq_418473	
Seq_479447	
Seq_690016	
Seq_730995	
Seq_743372	
Seq_779452	
Seq_793783	
Seq_914939	
Seq_1047783	
Seq_1048569	
Seq_1049559	
Seq_1073430	
Seq_1094206	
Seq_1359468	
Seq_1636874	
Seq_1646911	
Seq_1804182	
Seq_1992054	
Seq_2063215	
Seq_2125386	
Seq_2164458	
Seq_2169209	
Seq_2205902	
Seq_2231520	
Seq_2363227	
Seq_2437641	
Seq_2458343	
Seq_28762	
Seq_44576	
Seq_46476	
Seq_107268	
Seq_115721	
Seq_326496	
Seq_338506	
Seq_477371	
Seq_507655	
Seq_564310	
Seq_595287	
Seq_596911	
Seq_603012	
Seq_640473	
Seq_690819	
Seq_729254	
Seq_791240	
Seq_844621	
Seq_920417	
Seq_922052	
Seq_943915	
Seq_974939	
Seq_1005574	
Seq_1005824	
Seq_1015303	
Seq_1057337	
Seq_1068426	
Seq_1162765	
Seq_1176204	
Seq_1232144	
Seq_1243487	
Seq_1272782	
Seq_1282150	
Seq_1322807	
Seq_1404637	
Seq_1457892	
Seq_1516899	
Seq_1529641	
Seq_1539425	
Seq_1543707	
Seq_1591827	
Seq_1626226	
Seq_1643901	
Seq_1742229	
Seq_1854672	
Seq_1871206	
Seq_1885491	
Seq_1924064	
Seq_1973039	
Seq_1977427	
Seq_1987956	
Seq_2096643	
Seq_2109413	
Seq_2261325	
Seq_2284416	
Seq_2342309	
Seq_36500	
Seq_88094	
Seq_136718	
Seq_410254	
Seq_494752	
Seq_641441	
Seq_703356	
Seq_748447	
Seq_814185	
Seq_863073	
Seq_886509	
Seq_905495	
Seq_948735	
Seq_1024634	
Seq_1029770	
Seq_1141767	
Seq_1261177	
Seq_1273935	
Seq_1293467	
Seq_1296620	
Seq_1316897	
Seq_1333512	
Seq_1368883	
Seq_1421914	
Seq_1516617	
Seq_1575282	
Seq_1650384	
Seq_1676305	
Seq_1681961	
Seq_1882691	
Seq_1987143	
Seq_2044989	
Seq_2066407	
Seq_2218860	
Seq_2448740	
Seq_7372	
Seq_30986	
