Cluster_Rep.ID	Member_ID
Seq_548084	Seq_548105,Seq_548125,Seq_548156,Seq_548186,Seq_548193,Seq_548195,Seq_548198,Seq_548199,Seq_548220,Seq_548224,Seq_548226,Seq_548227,Seq_548229,Seq_548230,Seq_548235,Seq_548245,Seq_548262,Seq_548263,Seq_1730216,Seq_1730220,Seq_1730223,Seq_1730227,Seq_1730230,Seq_1730231,Seq_1730236
Seq_404092	Seq_403808,Seq_403821,Seq_403831,Seq_403834,Seq_403836,Seq_403861,Seq_403866,Seq_403897,Seq_403900,Seq_403903,Seq_403906,Seq_403909,Seq_403931,Seq_403932,Seq_403933,Seq_403961,Seq_403965,Seq_404087,Seq_404089,Seq_404091,Seq_404094,Seq_404099,Seq_404101,Seq_404104,Seq_404105
Seq_515468	Seq_515437,Seq_515441,Seq_515444,Seq_515448,Seq_515453,Seq_515457,Seq_515462,Seq_515464,Seq_515466,Seq_515483,Seq_515496,Seq_515498,Seq_515502,Seq_515556,Seq_515572,Seq_515573,Seq_515587,Seq_515588,Seq_515602,Seq_515606,Seq_515664,Seq_515666,Seq_515669,Seq_515671,Seq_515693
Seq_478781	Seq_478773,Seq_478776,Seq_478778,Seq_478779,Seq_478785,Seq_478787,Seq_478792,Seq_478801,Seq_478803,Seq_478830,Seq_478832,Seq_478833,Seq_478837,Seq_478838,Seq_478842,Seq_478844,Seq_478845,Seq_478857,Seq_478860,Seq_478862,Seq_478870,Seq_478872,Seq_478874,Seq_478875,Seq_478891
Seq_1138259	Seq_1138257,Seq_1138289,Seq_1138330,Seq_1138333,Seq_1138336,Seq_1138341,Seq_1138343,Seq_1138383,Seq_1138387,Seq_1138390,Seq_1138392,Seq_1138409,Seq_1138414,Seq_1138468,Seq_1138471,Seq_1138518,Seq_1138521,Seq_1138524,Seq_1138543,Seq_1138573,Seq_1138602,Seq_1138604,Seq_1138607,Seq_1138704,Seq_1138774
Seq_89594	Seq_89565,Seq_89572,Seq_89656,Seq_89659,Seq_89711,Seq_89712,Seq_89713,Seq_89715,Seq_89717,Seq_89720,Seq_89723,Seq_89726,Seq_89729,Seq_89779,Seq_89782,Seq_89785,Seq_89788,Seq_89791,Seq_89793,Seq_89831,Seq_89832,Seq_89833,Seq_90182,Seq_90191,Seq_90208
Seq_64537	Seq_64546,Seq_64552,Seq_64554,Seq_64555,Seq_64560,Seq_64562,Seq_64564,Seq_64584,Seq_64605,Seq_64612,Seq_64613,Seq_64616,Seq_64654,Seq_64657,Seq_64659,Seq_64662,Seq_64663,Seq_64691,Seq_64697,Seq_64699,Seq_64702,Seq_64705,Seq_64735,Seq_64737,Seq_64739
Seq_1611109	Seq_1611104,Seq_1611106,Seq_1611123,Seq_1611124,Seq_1611151,Seq_1611153,Seq_1611173,Seq_1611174,Seq_1611191,Seq_1611207,Seq_1611208,Seq_1611225,Seq_1611245,Seq_1611283,Seq_1611333,Seq_1611336,Seq_1611338,Seq_1611341,Seq_1611360,Seq_1611363,Seq_1611366,Seq_1611386,Seq_1611432,Seq_1611433,Seq_1611450
Seq_496333	Seq_495301,Seq_495320,Seq_495321,Seq_495332,Seq_495352,Seq_495354,Seq_495357,Seq_495384,Seq_495387,Seq_495390,Seq_495393,Seq_495395,Seq_495398,Seq_495448,Seq_495453,Seq_495458,Seq_495459,Seq_495462,Seq_495481,Seq_495482,Seq_495483,Seq_495503,Seq_495509,Seq_496332
Seq_1094484	Seq_1094489,Seq_1094512,Seq_1094515,Seq_1094518,Seq_1094526,Seq_1094538,Seq_1094539,Seq_1094549,Seq_1094550,Seq_1094566,Seq_1094568,Seq_1094569,Seq_1094572,Seq_1094574,Seq_1094577,Seq_1094591,Seq_1094603,Seq_1094605,Seq_1094630,Seq_1094633,Seq_1094666,Seq_1094668,Seq_1094671,Seq_1094674
Seq_541368	Seq_541366,Seq_541375,Seq_541377,Seq_541390,Seq_541392,Seq_541393,Seq_541395,Seq_541415,Seq_541416,Seq_541471,Seq_541505,Seq_541520,Seq_541522,Seq_541523,Seq_541527,Seq_541538,Seq_541559,Seq_541655,Seq_541658,Seq_541705,Seq_541708,Seq_541711,Seq_541751,Seq_541788
Seq_609382	Seq_609372,Seq_609377,Seq_609379,Seq_609380,Seq_609381,Seq_609390,Seq_609395,Seq_609397,Seq_609399,Seq_609441,Seq_609452,Seq_609470,Seq_609527,Seq_609538,Seq_609543,Seq_609548,Seq_609551,Seq_609561,Seq_609577,Seq_609579,Seq_609617,Seq_609627,Seq_609628,Seq_609709
Seq_1680911	Seq_1680754,Seq_1680777,Seq_1680779,Seq_1680780,Seq_1680783,Seq_1680784,Seq_1680794,Seq_1680795,Seq_1680797,Seq_1680799,Seq_1680800,Seq_1680833,Seq_1680837,Seq_1680838,Seq_1680870,Seq_1680874,Seq_1680876,Seq_1680877,Seq_1680880,Seq_1680881,Seq_1680899,Seq_1680902,Seq_1680914,Seq_1680915
Seq_159594	Seq_159614,Seq_159649,Seq_159651,Seq_159654,Seq_159657,Seq_159662,Seq_159664,Seq_159665,Seq_1506091,Seq_1506097,Seq_1506099,Seq_1506110,Seq_1506113,Seq_1506131,Seq_1506132,Seq_1506159,Seq_1506176,Seq_1506211,Seq_1506243,Seq_1506246,Seq_1506260,Seq_1506279,Seq_1506314,Seq_1506319
Seq_173213	Seq_173212,Seq_173229,Seq_173231,Seq_173234,Seq_173236,Seq_173238,Seq_173240,Seq_173257,Seq_173259,Seq_173261,Seq_173263,Seq_173285,Seq_173287,Seq_173292,Seq_173294,Seq_173312,Seq_173314,Seq_173328,Seq_173332,Seq_173350,Seq_173353,Seq_173356,Seq_173362,Seq_173367
Seq_1305213	Seq_1305205,Seq_1305234,Seq_1305239,Seq_1305241,Seq_1305259,Seq_1305263,Seq_1305267,Seq_1305298,Seq_1305337,Seq_1305343,Seq_1305345,Seq_1305348,Seq_1305372,Seq_1305396,Seq_1305403,Seq_1305438,Seq_1305458,Seq_1305460,Seq_1305463,Seq_1305494,Seq_1305496,Seq_1305499,Seq_1305501,Seq_1305523
Seq_1507851	Seq_1507850,Seq_1507886,Seq_1507897,Seq_1507899,Seq_1507903,Seq_1507914,Seq_1507919,Seq_1507924,Seq_1507935,Seq_1507938,Seq_1507941,Seq_1507943,Seq_1507963,Seq_1507965,Seq_1507969,Seq_1507970,Seq_1507971,Seq_1507980,Seq_1507982,Seq_1507994,Seq_1508061,Seq_1508063,Seq_1508644,Seq_1508651
Seq_997638	Seq_997608,Seq_997612,Seq_997615,Seq_997618,Seq_997619,Seq_997621,Seq_997623,Seq_997624,Seq_997625,Seq_997629,Seq_997632,Seq_997635,Seq_997708,Seq_997711,Seq_997714,Seq_997719,Seq_997721,Seq_997722,Seq_997726,Seq_998160,Seq_998163,Seq_998288,Seq_998291,Seq_998294
Seq_1054121	Seq_1054117,Seq_1054119,Seq_1054120,Seq_1054146,Seq_1054147,Seq_1054148,Seq_1054152,Seq_1054155,Seq_1054157,Seq_1054160,Seq_1054163,Seq_1054165,Seq_1054189,Seq_1054196,Seq_1054197,Seq_1054214,Seq_1054232,Seq_1054270,Seq_1054273,Seq_1054276,Seq_1054279,Seq_1054282,Seq_1054285,Seq_1054288
Seq_1186924	Seq_1186917,Seq_1186922,Seq_1186923,Seq_1186944,Seq_1186946,Seq_1186948,Seq_1186953,Seq_1186955,Seq_1186957,Seq_1186984,Seq_1186989,Seq_1186998,Seq_1186999,Seq_1187002,Seq_1187039,Seq_1187041,Seq_1187043,Seq_1187047,Seq_1187049,Seq_1187051,Seq_1187052,Seq_1187077,Seq_1187172,Seq_1187219
Seq_1628282	Seq_1628301,Seq_1628324,Seq_1628381,Seq_1628382,Seq_1628384,Seq_1628386,Seq_1628406,Seq_1628439,Seq_1628442,Seq_1628443,Seq_1628446,Seq_1628449,Seq_1628452,Seq_1628454,Seq_1628472,Seq_1628473,Seq_1628475,Seq_1628510,Seq_1628512,Seq_1628515,Seq_1628517,Seq_1628519,Seq_1628521,Seq_1628631
Seq_255124	Seq_255140,Seq_255163,Seq_255164,Seq_255165,Seq_255228,Seq_255244,Seq_255293,Seq_255302,Seq_255358,Seq_255432,Seq_255466,Seq_255468,Seq_255471,Seq_255504,Seq_255506,Seq_255508,Seq_255566,Seq_255620,Seq_255736,Seq_255737,Seq_255738,Seq_255820,Seq_255841,Seq_255843
Seq_929783	Seq_929156,Seq_929234,Seq_929376,Seq_929380,Seq_929383,Seq_929385,Seq_929401,Seq_929440,Seq_929442,Seq_929455,Seq_929456,Seq_929484,Seq_929508,Seq_929545,Seq_929574,Seq_929582,Seq_929594,Seq_929608,Seq_929627,Seq_929638,Seq_929643,Seq_929645,Seq_929671,Seq_929795
Seq_335936	Seq_335926,Seq_335929,Seq_335931,Seq_335933,Seq_335951,Seq_335952,Seq_335953,Seq_335955,Seq_335958,Seq_336001,Seq_336004,Seq_336006,Seq_336009,Seq_336012,Seq_336015,Seq_336018,Seq_336084,Seq_336086,Seq_336092,Seq_336095,Seq_336098,Seq_336176,Seq_336180,Seq_336181
Seq_390103	Seq_389661,Seq_389664,Seq_389666,Seq_389668,Seq_389672,Seq_389683,Seq_389685,Seq_389687,Seq_389708,Seq_389710,Seq_389724,Seq_389734,Seq_389736,Seq_389759,Seq_389762,Seq_389765,Seq_389783,Seq_389784,Seq_389787,Seq_389790,Seq_389807,Seq_390109,Seq_390110,Seq_390112
Seq_749510	Seq_749489,Seq_749491,Seq_749494,Seq_749497,Seq_749500,Seq_749503,Seq_749505,Seq_749506,Seq_749544,Seq_749546,Seq_749549,Seq_749551,Seq_749554,Seq_749557,Seq_749558,Seq_749559,Seq_749587,Seq_749588,Seq_749589,Seq_750055,Seq_750061,Seq_750081,Seq_750131,Seq_1749107
Seq_379042	Seq_379013,Seq_379016,Seq_379018,Seq_379027,Seq_379030,Seq_379033,Seq_379036,Seq_379039,Seq_379078,Seq_379080,Seq_379085,Seq_379089,Seq_379091,Seq_379154,Seq_379156,Seq_379158,Seq_379159,Seq_379163,Seq_379165,Seq_379170,Seq_379173,Seq_379176,Seq_379179,Seq_379181
Seq_789721	Seq_789727,Seq_789731,Seq_789737,Seq_789746,Seq_789774,Seq_789793,Seq_789806,Seq_789816,Seq_789819,Seq_789863,Seq_789869,Seq_789872,Seq_789906,Seq_789909,Seq_789934,Seq_789935,Seq_789937,Seq_789951,Seq_789955,Seq_789993,Seq_789997,Seq_790014,Seq_790038
Seq_1410636	Seq_1410649,Seq_1410651,Seq_1410674,Seq_1410681,Seq_1410682,Seq_1410684,Seq_1410708,Seq_1410721,Seq_1410746,Seq_1410772,Seq_1410782,Seq_1410789,Seq_1410803,Seq_1410807,Seq_1410823,Seq_1410826,Seq_1410830,Seq_1410848,Seq_1410859,Seq_1410894,Seq_1727852,Seq_1727857,Seq_1727864
Seq_410363	Seq_410360,Seq_410361,Seq_410374,Seq_410391,Seq_410450,Seq_410472,Seq_410475,Seq_410492,Seq_410493,Seq_410495,Seq_410532,Seq_410535,Seq_410551,Seq_410590,Seq_410610,Seq_410613,Seq_410616,Seq_410620,Seq_410621,Seq_410643,Seq_410645,Seq_410647,Seq_410650
Seq_641039	Seq_641043,Seq_641046,Seq_641054,Seq_641086,Seq_641097,Seq_641112,Seq_641113,Seq_641121,Seq_641126,Seq_641129,Seq_641146,Seq_641149,Seq_641182,Seq_641184,Seq_641187,Seq_641190,Seq_641193,Seq_641205,Seq_641210,Seq_641213,Seq_641242,Seq_641248,Seq_641256
Seq_1257999	Seq_1257978,Seq_1257983,Seq_1257986,Seq_1257989,Seq_1257992,Seq_1257994,Seq_1257996,Seq_1257997,Seq_1258004,Seq_1258006,Seq_1258009,Seq_1258061,Seq_1258062,Seq_1258063,Seq_1258069,Seq_1258096,Seq_1258097,Seq_1258100,Seq_1258103,Seq_1258112,Seq_1258113,Seq_1258153,Seq_1258156
Seq_806333	Seq_806050,Seq_806062,Seq_806081,Seq_806084,Seq_806100,Seq_806103,Seq_806136,Seq_806137,Seq_806173,Seq_806177,Seq_806180,Seq_806182,Seq_806204,Seq_806205,Seq_806208,Seq_806211,Seq_806214,Seq_806217,Seq_806232,Seq_806234,Seq_806236,Seq_806259,Seq_806283
Seq_547310	Seq_547311,Seq_547333,Seq_547335,Seq_547338,Seq_547341,Seq_547350,Seq_547353,Seq_547363,Seq_547407,Seq_547410,Seq_547415,Seq_547418,Seq_547420,Seq_547461,Seq_547462,Seq_547465,Seq_547468,Seq_547471,Seq_547474,Seq_547475,Seq_547478,Seq_547501,Seq_547508
Seq_1154257	Seq_1154289,Seq_1154293,Seq_1154302,Seq_1154304,Seq_1154306,Seq_1154310,Seq_1154313,Seq_1154314,Seq_1154315,Seq_1154336,Seq_1154348,Seq_1154421,Seq_1154422,Seq_1154423,Seq_1154425,Seq_1154429,Seq_1154435,Seq_1154447,Seq_1154452,Seq_1154454,Seq_1154463,Seq_1154464,Seq_1154468
Seq_1103904	Seq_1103908,Seq_1103921,Seq_1103976,Seq_1103977,Seq_1103992,Seq_1103994,Seq_1103996,Seq_1104013,Seq_1104049,Seq_1104051,Seq_1104054,Seq_1104058,Seq_1104070,Seq_1104073,Seq_1104075,Seq_1104105,Seq_1104111,Seq_1104121,Seq_1104131,Seq_1104156,Seq_1104186,Seq_1104190,Seq_1104219
Seq_1739431	Seq_1739428,Seq_1739429,Seq_1739442,Seq_1739445,Seq_1739446,Seq_1739479,Seq_1739480,Seq_1739485,Seq_1739486,Seq_1739492,Seq_1739493,Seq_1739494,Seq_1739504,Seq_1739524,Seq_1739525,Seq_1739526,Seq_1739527,Seq_1739567,Seq_1740603,Seq_1740605,Seq_1740627,Seq_1740867,Seq_1740877
Seq_1727086	Seq_1727079,Seq_1727083,Seq_1727114,Seq_1727117,Seq_1727119,Seq_1727122,Seq_1727125,Seq_1727126,Seq_1727128,Seq_1727135,Seq_1727152,Seq_1727154,Seq_1727158,Seq_1727160,Seq_1727175,Seq_1727178,Seq_1727198,Seq_1727199,Seq_1727201,Seq_1727203,Seq_1727213,Seq_1727215,Seq_1727218
Seq_376925	Seq_376923,Seq_376926,Seq_376928,Seq_376946,Seq_376949,Seq_376951,Seq_376963,Seq_376968,Seq_376970,Seq_376975,Seq_376978,Seq_377019,Seq_377025,Seq_377027,Seq_377055,Seq_377059,Seq_377065,Seq_377067,Seq_377078,Seq_377089,Seq_377091,Seq_377099,Seq_377104
Seq_634202	Seq_633558,Seq_633569,Seq_633571,Seq_633573,Seq_633599,Seq_633616,Seq_633618,Seq_633655,Seq_633658,Seq_633662,Seq_633665,Seq_633668,Seq_633672,Seq_633673,Seq_633691,Seq_633692,Seq_633697,Seq_633701,Seq_633704,Seq_633735,Seq_633740,Seq_633779,Seq_634204
Seq_1226717	Seq_1226716,Seq_1226726,Seq_1226729,Seq_1226732,Seq_1226779,Seq_1226782,Seq_1226785,Seq_1226787,Seq_1226813,Seq_1226816,Seq_1226819,Seq_1226846,Seq_1226849,Seq_1226852,Seq_1226853,Seq_1226854,Seq_1226894,Seq_1226895,Seq_1226900,Seq_1226901,Seq_1226902,Seq_1226905,Seq_1226908
Seq_240243	Seq_240249,Seq_240257,Seq_240274,Seq_240350,Seq_240351,Seq_240356,Seq_240365,Seq_240375,Seq_240394,Seq_240397,Seq_240400,Seq_240419,Seq_240420,Seq_240423,Seq_240426,Seq_240883,Seq_240885,Seq_240889,Seq_240897,Seq_240904,Seq_240906,Seq_240909,Seq_240913
Seq_628779	Seq_628780,Seq_628800,Seq_628844,Seq_628860,Seq_628896,Seq_628899,Seq_628921,Seq_628924,Seq_628925,Seq_628928,Seq_628929,Seq_628931,Seq_628945,Seq_628948,Seq_628973,Seq_628976,Seq_628979,Seq_629012,Seq_629015,Seq_629018,Seq_629019,Seq_629041,Seq_629042
Seq_223261	Seq_223274,Seq_223275,Seq_223300,Seq_223303,Seq_223337,Seq_223357,Seq_223360,Seq_223397,Seq_223399,Seq_223402,Seq_223405,Seq_223408,Seq_223440,Seq_223442,Seq_223482,Seq_223483,Seq_223487,Seq_223490,Seq_223493,Seq_223528,Seq_223545,Seq_223547,Seq_224097
Seq_238333	Seq_238350,Seq_238378,Seq_238448,Seq_238451,Seq_238454,Seq_238459,Seq_238462,Seq_238463,Seq_238504,Seq_238506,Seq_238510,Seq_238513,Seq_238516,Seq_238588,Seq_238589,Seq_238594,Seq_238596,Seq_238599,Seq_238604,Seq_238605,Seq_238608,Seq_238664,Seq_238667
Seq_1140829	Seq_1140818,Seq_1140820,Seq_1140823,Seq_1140826,Seq_1140861,Seq_1140866,Seq_1140868,Seq_1140872,Seq_1140873,Seq_1140875,Seq_1140876,Seq_1140895,Seq_1140897,Seq_1140900,Seq_1140903,Seq_1140905,Seq_1140927,Seq_1140929,Seq_1140932,Seq_1140934,Seq_1140936,Seq_1140960,Seq_1140961
Seq_1083619	Seq_1083617,Seq_1083642,Seq_1083648,Seq_1083650,Seq_1083652,Seq_1083655,Seq_1083684,Seq_1083687,Seq_1083689,Seq_1083690,Seq_1083721,Seq_1083723,Seq_1083725,Seq_1083727,Seq_1083767,Seq_1083805,Seq_1083807,Seq_1083809,Seq_1083822,Seq_1083824,Seq_1083825,Seq_1083947,Seq_1083979
Seq_458558	Seq_458554,Seq_458556,Seq_458588,Seq_458593,Seq_458595,Seq_458596,Seq_458599,Seq_458627,Seq_458628,Seq_458629,Seq_458631,Seq_458634,Seq_458637,Seq_458638,Seq_458641,Seq_458663,Seq_458666,Seq_458668,Seq_458671,Seq_458674,Seq_458677,Seq_458681,Seq_458701
Seq_81215	Seq_81210,Seq_81212,Seq_81213,Seq_81224,Seq_81226,Seq_81229,Seq_81245,Seq_81247,Seq_81249,Seq_81252,Seq_81274,Seq_81276,Seq_81277,Seq_81301,Seq_81304,Seq_81306,Seq_81309,Seq_81311,Seq_81326,Seq_81343,Seq_81359,Seq_81449,Seq_81454
Seq_1082704	Seq_1082732,Seq_1082738,Seq_1082751,Seq_1082752,Seq_1082761,Seq_1082805,Seq_1082825,Seq_1082827,Seq_1082833,Seq_1082836,Seq_1082838,Seq_1082841,Seq_1082844,Seq_1082846,Seq_1082851,Seq_1082856,Seq_1082892,Seq_1082895,Seq_1082898,Seq_1082901,Seq_1082922,Seq_1082925,Seq_1082930
Seq_56123	Seq_56119,Seq_56139,Seq_56140,Seq_56143,Seq_56146,Seq_56170,Seq_56171,Seq_56173,Seq_56175,Seq_56202,Seq_56203,Seq_56205,Seq_56208,Seq_56239,Seq_56241,Seq_56243,Seq_56246,Seq_56249,Seq_56273,Seq_56275,Seq_56278,Seq_56281,Seq_56283
Seq_412484	Seq_412498,Seq_412500,Seq_412512,Seq_412515,Seq_412555,Seq_412577,Seq_412578,Seq_412579,Seq_412580,Seq_412602,Seq_412606,Seq_412630,Seq_412661,Seq_412662,Seq_412695,Seq_412748,Seq_412749,Seq_412786,Seq_412787,Seq_412790,Seq_412800,Seq_412814,Seq_413161
Seq_681237	Seq_681042,Seq_681058,Seq_681066,Seq_681068,Seq_681070,Seq_681082,Seq_681086,Seq_681088,Seq_681109,Seq_681111,Seq_681114,Seq_681117,Seq_681120,Seq_681146,Seq_681147,Seq_681149,Seq_681150,Seq_681153,Seq_681156,Seq_681159,Seq_681162,Seq_681235
Seq_197118	Seq_197101,Seq_197104,Seq_197106,Seq_197111,Seq_197117,Seq_197128,Seq_197131,Seq_197134,Seq_197175,Seq_197177,Seq_197184,Seq_197199,Seq_197208,Seq_197219,Seq_197233,Seq_197234,Seq_197237,Seq_197239,Seq_197243,Seq_197245,Seq_197250,Seq_197258
Seq_1086829	Seq_1086799,Seq_1086802,Seq_1086859,Seq_1086862,Seq_1086865,Seq_1086866,Seq_1086869,Seq_1086870,Seq_1086910,Seq_1086912,Seq_1086936,Seq_1086939,Seq_1086942,Seq_1086943,Seq_1086946,Seq_1086955,Seq_1086958,Seq_1086961,Seq_1086962,Seq_1087039,Seq_1087082,Seq_1087097
Seq_541372	Seq_541370,Seq_541371,Seq_541374,Seq_541381,Seq_541388,Seq_541502,Seq_541503,Seq_541514,Seq_541553,Seq_541642,Seq_541645,Seq_541648,Seq_541652,Seq_541688,Seq_541691,Seq_541694,Seq_541697,Seq_541740,Seq_541782,Seq_541783,Seq_541850,Seq_541902
Seq_1049089	Seq_1049086,Seq_1049087,Seq_1049088,Seq_1049113,Seq_1049116,Seq_1049117,Seq_1049123,Seq_1049168,Seq_1049189,Seq_1049194,Seq_1049195,Seq_1049199,Seq_1049223,Seq_1049225,Seq_1049256,Seq_1049268,Seq_1049270,Seq_1049284,Seq_1049289,Seq_1049313,Seq_1049375,Seq_1049387
Seq_1402976	Seq_1402978,Seq_1402983,Seq_1402992,Seq_1403000,Seq_1403013,Seq_1403014,Seq_1403015,Seq_1403025,Seq_1403057,Seq_1403059,Seq_1403061,Seq_1403063,Seq_1403090,Seq_1403092,Seq_1403094,Seq_1403097,Seq_1403125,Seq_1403144,Seq_1403148,Seq_1403150,Seq_1403165,Seq_1403168
Seq_1061939	Seq_980454,Seq_980482,Seq_1061797,Seq_1061822,Seq_1061825,Seq_1061850,Seq_1061852,Seq_1061857,Seq_1061873,Seq_1061885,Seq_1061890,Seq_1061900,Seq_1061906,Seq_1061927,Seq_1061936,Seq_1061957,Seq_1061963,Seq_1348376,Seq_1348380,Seq_1348405,Seq_1348408,Seq_1683607
Seq_1099888	Seq_1099671,Seq_1099676,Seq_1099683,Seq_1099686,Seq_1099701,Seq_1099704,Seq_1099707,Seq_1099710,Seq_1099731,Seq_1099732,Seq_1099733,Seq_1099741,Seq_1099743,Seq_1099744,Seq_1099761,Seq_1099765,Seq_1099782,Seq_1099785,Seq_1099790,Seq_1099814,Seq_1099819,Seq_1099848
Seq_28710	Seq_28724,Seq_28729,Seq_28737,Seq_28741,Seq_28746,Seq_28748,Seq_28751,Seq_28760,Seq_28777,Seq_28797,Seq_28800,Seq_28804,Seq_28807,Seq_28809,Seq_28815,Seq_28818,Seq_28820,Seq_28823,Seq_28836,Seq_28838,Seq_28842,Seq_28860
Seq_1291020	Seq_1291014,Seq_1291018,Seq_1291023,Seq_1291030,Seq_1291031,Seq_1291033,Seq_1291035,Seq_1291060,Seq_1291069,Seq_1291111,Seq_1291113,Seq_1291116,Seq_1291118,Seq_1291121,Seq_1291123,Seq_1291126,Seq_1291128,Seq_1291151,Seq_1291184,Seq_1291195,Seq_1291200,Seq_1291226
Seq_1345025	Seq_1345036,Seq_1345047,Seq_1345064,Seq_1345070,Seq_1345096,Seq_1345138,Seq_1345159,Seq_1345161,Seq_1345173,Seq_1345176,Seq_1345189,Seq_1345204,Seq_1345220,Seq_1345228,Seq_1345230,Seq_1345245,Seq_1345248,Seq_1345271,Seq_1345283,Seq_1345286,Seq_1345303,Seq_1345306
Seq_1092617	Seq_1092609,Seq_1092610,Seq_1092612,Seq_1092615,Seq_1092650,Seq_1092656,Seq_1092657,Seq_1092707,Seq_1092710,Seq_1092713,Seq_1092715,Seq_1092719,Seq_1092738,Seq_1092750,Seq_1092780,Seq_1092782,Seq_1092792,Seq_1092794,Seq_1092904,Seq_1092913,Seq_1092916,Seq_1092928
Seq_394321	Seq_394357,Seq_394358,Seq_394367,Seq_394369,Seq_394371,Seq_394372,Seq_394375,Seq_394381,Seq_394385,Seq_394386,Seq_394389,Seq_394403,Seq_394421,Seq_394468,Seq_394504,Seq_394544,Seq_394586,Seq_394588,Seq_394619,Seq_394621,Seq_394637,Seq_394664
Seq_757692	Seq_757678,Seq_757682,Seq_757683,Seq_757684,Seq_757685,Seq_757687,Seq_757689,Seq_757722,Seq_757725,Seq_757733,Seq_757734,Seq_757735,Seq_757804,Seq_757805,Seq_757806,Seq_757810,Seq_757811,Seq_757841,Seq_757876,Seq_757879,Seq_757913,Seq_758225
Seq_1733162	Seq_1733159,Seq_1733160,Seq_1733174,Seq_1733223,Seq_1733224,Seq_1733225,Seq_1733246,Seq_1733265,Seq_1733267,Seq_1733274,Seq_1733279,Seq_1733291,Seq_1733302,Seq_1733303,Seq_1733322,Seq_1733325,Seq_1733327,Seq_1733364,Seq_1733482,Seq_1733483,Seq_1733484,Seq_1733485
Seq_1639788	Seq_1639781,Seq_1639782,Seq_1639784,Seq_1639787,Seq_1639806,Seq_1639809,Seq_1639812,Seq_1639815,Seq_1639838,Seq_1639839,Seq_1639842,Seq_1639845,Seq_1639857,Seq_1639858,Seq_1639859,Seq_1639861,Seq_1639862,Seq_1639872,Seq_1639876,Seq_1639877,Seq_1639878,Seq_1639946
Seq_1490588	Seq_1490598,Seq_1490615,Seq_1490617,Seq_1490626,Seq_1490638,Seq_1490652,Seq_1490671,Seq_1490673,Seq_1490676,Seq_1490679,Seq_1490682,Seq_1490685,Seq_1490688,Seq_1490689,Seq_1490690,Seq_1490692,Seq_1490770,Seq_1490771,Seq_1490775,Seq_1490776,Seq_1490778,Seq_1490786
Seq_1734672	Seq_1734423,Seq_1734427,Seq_1734459,Seq_1734462,Seq_1734465,Seq_1734484,Seq_1734485,Seq_1734512,Seq_1734517,Seq_1734518,Seq_1734571,Seq_1734607,Seq_1734608,Seq_1734610,Seq_1734612,Seq_1734616,Seq_1734617,Seq_1734618,Seq_1734675,Seq_1740839,Seq_1740858,Seq_1740875
Seq_823948	Seq_823929,Seq_823932,Seq_823935,Seq_823938,Seq_823941,Seq_823944,Seq_823945,Seq_823982,Seq_823985,Seq_823986,Seq_824006,Seq_824009,Seq_824059,Seq_824061,Seq_824063,Seq_824067,Seq_824070,Seq_824074,Seq_824102,Seq_824134,Seq_824135,Seq_824136
Seq_1563296	Seq_1563295,Seq_1563308,Seq_1563380,Seq_1563489,Seq_1563515,Seq_1563582,Seq_1563583,Seq_1563785,Seq_1563786,Seq_1563839,Seq_1563841,Seq_1563842,Seq_1563972,Seq_1563975,Seq_1563977,Seq_1564117,Seq_1564121,Seq_1564170,Seq_1564177,Seq_1564238,Seq_1564305,Seq_1564369
Seq_1530440	Seq_1530431,Seq_1530432,Seq_1530433,Seq_1530434,Seq_1530435,Seq_1530437,Seq_1530455,Seq_1530457,Seq_1530458,Seq_1530459,Seq_1530460,Seq_1530466,Seq_1530470,Seq_1530480,Seq_1530481,Seq_1530503,Seq_1530504,Seq_1530507,Seq_1530520,Seq_1530529,Seq_1530534,Seq_1530537
Seq_206105	Seq_205854,Seq_205859,Seq_205865,Seq_205867,Seq_205870,Seq_205875,Seq_205908,Seq_205911,Seq_205914,Seq_205917,Seq_205920,Seq_205952,Seq_205954,Seq_205959,Seq_205993,Seq_205998,Seq_206000,Seq_206007,Seq_206134,Seq_206149,Seq_206153,Seq_206155
Seq_191919	Seq_191912,Seq_191915,Seq_191917,Seq_191926,Seq_191929,Seq_191936,Seq_191940,Seq_191964,Seq_191965,Seq_191967,Seq_191970,Seq_191973,Seq_191990,Seq_191991,Seq_192008,Seq_192011,Seq_192034,Seq_192037,Seq_192039,Seq_192052,Seq_192497,Seq_192503
Seq_795068	Seq_795056,Seq_795059,Seq_795065,Seq_795076,Seq_795078,Seq_795083,Seq_795086,Seq_795114,Seq_795140,Seq_795143,Seq_795166,Seq_795167,Seq_795170,Seq_795171,Seq_795173,Seq_795177,Seq_795212,Seq_795215,Seq_795216,Seq_795218,Seq_795220,Seq_795223
Seq_255439	Seq_255475,Seq_255573,Seq_255629,Seq_255630,Seq_255632,Seq_255635,Seq_255639,Seq_255640,Seq_255698,Seq_255740,Seq_255792,Seq_255795,Seq_255797,Seq_255800,Seq_255829,Seq_255831,Seq_255846,Seq_255847,Seq_255852,Seq_255864,Seq_255865,Seq_255866
Seq_191564	Seq_191559,Seq_191560,Seq_191579,Seq_191583,Seq_191610,Seq_191636,Seq_191638,Seq_191640,Seq_191644,Seq_191672,Seq_191676,Seq_191678,Seq_191680,Seq_191682,Seq_191685,Seq_191721,Seq_191723,Seq_191738,Seq_191761,Seq_191763,Seq_191766,Seq_191786
